Date,Currency,Description,Record,Bid,Ask
02/05/2008,USD,OIS USD  3M,USDOIS_3M,1.978,1.998
05/05/2008,USD,OIS USD  3M,USDOIS_3M,1.979,1.999
06/05/2008,USD,OIS USD  3M,USDOIS_3M,1.971,1.991
07/05/2008,USD,OIS USD  3M,USDOIS_3M,1.973,1.993
08/05/2008,USD,OIS USD  3M,USDOIS_3M,1.964,1.984
09/05/2008,USD,OIS USD  3M,USDOIS_3M,1.965,1.985
12/05/2008,USD,OIS USD  3M,USDOIS_3M,1.972,1.992
13/05/2008,USD,OIS USD  3M,USDOIS_3M,1.98,2
14/05/2008,USD,OIS USD  3M,USDOIS_3M,1.984,2.004
15/05/2008,USD,OIS USD  3M,USDOIS_3M,1.983,2.003
16/05/2008,USD,OIS USD  3M,USDOIS_3M,1.975,1.995
19/05/2008,USD,OIS USD  3M,USDOIS_3M,1.981,2.001
20/05/2008,USD,OIS USD  3M,USDOIS_3M,1.971,1.991
21/05/2008,USD,OIS USD  3M,USDOIS_3M,1.975,1.995
22/05/2008,USD,OIS USD  3M,USDOIS_3M,1.981,2.001
23/05/2008,USD,OIS USD  3M,USDOIS_3M,1.981,2.001
26/05/2008,USD,OIS USD  3M,USDOIS_3M,2.044,2.064
27/05/2008,USD,OIS USD  3M,USDOIS_3M,1.98,2
28/05/2008,USD,OIS USD  3M,USDOIS_3M,1.988,2.008
29/05/2008,USD,OIS USD  3M,USDOIS_3M,2.008,2.028
30/05/2008,USD,OIS USD  3M,USDOIS_3M,2.002,2.022
02/06/2008,USD,OIS USD  3M,USDOIS_3M,1.996,2.016
03/06/2008,USD,OIS USD  3M,USDOIS_3M,1.999,2.019
04/06/2008,USD,OIS USD  3M,USDOIS_3M,1.995,2.015
05/06/2008,USD,OIS USD  3M,USDOIS_3M,2.006,2.026
06/06/2008,USD,OIS USD  3M,USDOIS_3M,2.006,2.026
09/06/2008,USD,OIS USD  3M,USDOIS_3M,2.024,2.044
10/06/2008,USD,OIS USD  3M,USDOIS_3M,2.072,2.092
11/06/2008,USD,OIS USD  3M,USDOIS_3M,2.074,2.094
12/06/2008,USD,OIS USD  3M,USDOIS_3M,2.101,2.121
13/06/2008,USD,OIS USD  3M,USDOIS_3M,2.091,2.111
16/06/2008,USD,OIS USD  3M,USDOIS_3M,2.127,2.147
17/06/2008,USD,OIS USD  3M,USDOIS_3M,2.09,2.11
18/06/2008,USD,OIS USD  3M,USDOIS_3M,2.086,2.106
19/06/2008,USD,OIS USD  3M,USDOIS_3M,2.088,2.108
20/06/2008,USD,OIS USD  3M,USDOIS_3M,2.081,2.101
23/06/2008,USD,OIS USD  3M,USDOIS_3M,2.087,2.107
24/06/2008,USD,OIS USD  3M,USDOIS_3M,2.081,2.101
25/06/2008,USD,OIS USD  3M,USDOIS_3M,2.094,2.114
26/06/2008,USD,OIS USD  3M,USDOIS_3M,2.06,2.08
27/06/2008,USD,OIS USD  3M,USDOIS_3M,2.051,2.071
30/06/2008,USD,OIS USD  3M,USDOIS_3M,2.062,2.082
01/07/2008,USD,OIS USD  3M,USDOIS_3M,2.051,2.071
02/07/2008,USD,OIS USD  3M,USDOIS_3M,2.056,2.076
03/07/2008,USD,OIS USD  3M,USDOIS_3M,2.051,2.071
04/07/2008,USD,OIS USD  3M,USDOIS_3M,2.048,2.068
07/07/2008,USD,OIS USD  3M,USDOIS_3M,2.062,2.082
08/07/2008,USD,OIS USD  3M,USDOIS_3M,2.044,2.064
09/07/2008,USD,OIS USD  3M,USDOIS_3M,2.053,2.073
10/07/2008,USD,OIS USD  3M,USDOIS_3M,2.051,2.071
11/07/2008,USD,OIS USD  3M,USDOIS_3M,2.044,2.064
14/07/2008,USD,OIS USD  3M,USDOIS_3M,2.036,2.056
15/07/2008,USD,OIS USD  3M,USDOIS_3M,2.015,2.035
16/07/2008,USD,OIS USD  3M,USDOIS_3M,2.024,2.044
17/07/2008,USD,OIS USD  3M,USDOIS_3M,2.03,2.05
18/07/2008,USD,OIS USD  3M,USDOIS_3M,2.035,2.055
21/07/2008,USD,OIS USD  3M,USDOIS_3M,2.047,2.067
22/07/2008,USD,OIS USD  3M,USDOIS_3M,2.051,2.071
23/07/2008,USD,OIS USD  3M,USDOIS_3M,2.069,2.089
24/07/2008,USD,OIS USD  3M,USDOIS_3M,2.06,2.08
25/07/2008,USD,OIS USD  3M,USDOIS_3M,2.053,2.073
28/07/2008,USD,OIS USD  3M,USDOIS_3M,2.048,2.068
29/07/2008,USD,OIS USD  3M,USDOIS_3M,2.052,2.072
30/07/2008,USD,OIS USD  3M,USDOIS_3M,2.054,2.074
31/07/2008,USD,OIS USD  3M,USDOIS_3M,2.045,2.065
01/08/2008,USD,OIS USD  3M,USDOIS_3M,2.053,2.073
04/08/2008,USD,OIS USD  3M,USDOIS_3M,2.048,2.068
05/08/2008,USD,OIS USD  3M,USDOIS_3M,2.054,2.074
06/08/2008,USD,OIS USD  3M,USDOIS_3M,2.036,2.056
07/08/2008,USD,OIS USD  3M,USDOIS_3M,2.031,2.051
08/08/2008,USD,OIS USD  3M,USDOIS_3M,2.027,2.047
11/08/2008,USD,OIS USD  3M,USDOIS_3M,2.034,2.054
12/08/2008,USD,OIS USD  3M,USDOIS_3M,2.031,2.051
13/08/2008,USD,OIS USD  3M,USDOIS_3M,2.027,2.047
14/08/2008,USD,OIS USD  3M,USDOIS_3M,2.029,2.049
15/08/2008,USD,OIS USD  3M,USDOIS_3M,2.025,2.045
18/08/2008,USD,OIS USD  3M,USDOIS_3M,2.021,2.041
19/08/2008,USD,OIS USD  3M,USDOIS_3M,2.019,2.039
20/08/2008,USD,OIS USD  3M,USDOIS_3M,2.023,2.043
21/08/2008,USD,OIS USD  3M,USDOIS_3M,2.021,2.041
22/08/2008,USD,OIS USD  3M,USDOIS_3M,2.026,2.046
25/08/2008,USD,OIS USD  3M,USDOIS_3M,2.019,2.039
26/08/2008,USD,OIS USD  3M,USDOIS_3M,2.02,2.039
27/08/2008,USD,OIS USD  3M,USDOIS_3M,2.021,2.041
28/08/2008,USD,OIS USD  3M,USDOIS_3M,2.028,2.048
29/08/2008,USD,OIS USD  3M,USDOIS_3M,2.026,2.046
01/09/2008,USD,OIS USD  3M,USDOIS_3M,2.021,2.041
02/09/2008,USD,OIS USD  3M,USDOIS_3M,2.022,2.042
03/09/2008,USD,OIS USD  3M,USDOIS_3M,2.018,2.038
04/09/2008,USD,OIS USD  3M,USDOIS_3M,2.017,2.037
05/09/2008,USD,OIS USD  3M,USDOIS_3M,2.002,2.022
08/09/2008,USD,OIS USD  3M,USDOIS_3M,2.007,2.075
09/09/2008,USD,OIS USD  3M,USDOIS_3M,2.002,2.022
10/09/2008,USD,OIS USD  3M,USDOIS_3M,1.978,1.998
11/09/2008,USD,OIS USD  3M,USDOIS_3M,1.95,1.97
12/09/2008,USD,OIS USD  3M,USDOIS_3M,1.951,1.97
15/09/2008,USD,OIS USD  3M,USDOIS_3M,1.809,1.829
16/09/2008,USD,OIS USD  3M,USDOIS_3M,1.701,1.721
17/09/2008,USD,OIS USD  3M,USDOIS_3M,1.697,1.717
18/09/2008,USD,OIS USD  3M,USDOIS_3M,1.67,1.7
19/09/2008,USD,OIS USD  3M,USDOIS_3M,1.886,1.916
22/09/2008,USD,OIS USD  3M,USDOIS_3M,1.912,1.974
23/09/2008,USD,OIS USD  3M,USDOIS_3M,1.829,1.859
24/09/2008,USD,OIS USD  3M,USDOIS_3M,1.807,1.837
25/09/2008,USD,OIS USD  3M,USDOIS_3M,1.787,1.817
26/09/2008,USD,OIS USD  3M,USDOIS_3M,1.671,1.701
29/09/2008,USD,OIS USD  3M,USDOIS_3M,1.652,1.801
30/09/2008,USD,OIS USD  3M,USDOIS_3M,1.655,1.684
01/10/2008,USD,OIS USD  3M,USDOIS_3M,1.636,1.666
02/10/2008,USD,OIS USD  3M,USDOIS_3M,1.513,1.543
03/10/2008,USD,OIS USD  3M,USDOIS_3M,1.504,1.534
06/10/2008,USD,OIS USD  3M,USDOIS_3M,1.343,1.355
07/10/2008,USD,OIS USD  3M,USDOIS_3M,1.453,1.483
08/10/2008,USD,OIS USD  3M,USDOIS_3M,1.287,1.317
09/10/2008,USD,OIS USD  3M,USDOIS_3M,1.287,1.317
10/10/2008,USD,OIS USD  3M,USDOIS_3M,1.144,1.174
13/10/2008,USD,OIS USD  3M,USDOIS_3M,1.139,1.189
14/10/2008,USD,OIS USD  3M,USDOIS_3M,1.221,1.271
15/10/2008,USD,OIS USD  3M,USDOIS_3M,1.119,1.169
16/10/2008,USD,OIS USD  3M,USDOIS_3M,1.114,1.164
17/10/2008,USD,OIS USD  3M,USDOIS_3M,1.091,1.141
20/10/2008,USD,OIS USD  3M,USDOIS_3M,1.1,1.15
21/10/2008,USD,OIS USD  3M,USDOIS_3M,1.046,1.096
22/10/2008,USD,OIS USD  3M,USDOIS_3M,1.019,1.069
23/10/2008,USD,OIS USD  3M,USDOIS_3M,0.973,1.023
24/10/2008,USD,OIS USD  3M,USDOIS_3M,0.894,0.944
27/10/2008,USD,OIS USD  3M,USDOIS_3M,0.871,0.921
28/10/2008,USD,OIS USD  3M,USDOIS_3M,0.836,0.886
29/10/2008,USD,OIS USD  3M,USDOIS_3M,0.8,0.85
30/10/2008,USD,OIS USD  3M,USDOIS_3M,0.648,0.698
31/10/2008,USD,OIS USD  3M,USDOIS_3M,0.585,0.635
03/11/2008,USD,OIS USD  3M,USDOIS_3M,0.638,0.688
04/11/2008,USD,OIS USD  3M,USDOIS_3M,0.564,0.594
05/11/2008,USD,OIS USD  3M,USDOIS_3M,0.563,0.593
06/11/2008,USD,OIS USD  3M,USDOIS_3M,0.543,0.573
07/11/2008,USD,OIS USD  3M,USDOIS_3M,0.526,0.556
10/11/2008,USD,OIS USD  3M,USDOIS_3M,0.483,0.513
11/11/2008,USD,OIS USD  3M,USDOIS_3M,0.452,0.482
12/11/2008,USD,OIS USD  3M,USDOIS_3M,0.481,0.511
13/11/2008,USD,OIS USD  3M,USDOIS_3M,0.528,0.558
14/11/2008,USD,OIS USD  3M,USDOIS_3M,0.516,0.546
17/11/2008,USD,OIS USD  3M,USDOIS_3M,0.483,0.513
18/11/2008,USD,OIS USD  3M,USDOIS_3M,0.461,0.491
19/11/2008,USD,OIS USD  3M,USDOIS_3M,0.459,0.489
20/11/2008,USD,OIS USD  3M,USDOIS_3M,0.406,0.426
21/11/2008,USD,OIS USD  3M,USDOIS_3M,0.458,0.478
24/11/2008,USD,OIS USD  3M,USDOIS_3M,0.456,0.459
25/11/2008,USD,OIS USD  3M,USDOIS_3M,0.419,0.439
26/11/2008,USD,OIS USD  3M,USDOIS_3M,0.392,0.442
27/11/2008,USD,OIS USD  3M,USDOIS_3M,0.399,0.449
28/11/2008,USD,OIS USD  3M,USDOIS_3M,0.38,0.43
01/12/2008,USD,OIS USD  3M,USDOIS_3M,0.371,0.444
02/12/2008,USD,OIS USD  3M,USDOIS_3M,0.348,0.398
03/12/2008,USD,OIS USD  3M,USDOIS_3M,0.338,0.388
04/12/2008,USD,OIS USD  3M,USDOIS_3M,0.318,0.368
05/12/2008,USD,OIS USD  3M,USDOIS_3M,0.278,0.328
08/12/2008,USD,OIS USD  3M,USDOIS_3M,0.275,0.252
09/12/2008,USD,OIS USD  3M,USDOIS_3M,0.231,0.281
10/12/2008,USD,OIS USD  3M,USDOIS_3M,0.222,0.272
11/12/2008,USD,OIS USD  3M,USDOIS_3M,0.237,0.287
12/12/2008,USD,OIS USD  3M,USDOIS_3M,0.263,0.313
15/12/2008,USD,OIS USD  3M,USDOIS_3M,0.292,0.315
16/12/2008,USD,OIS USD  3M,USDOIS_3M,0.296,0.346
17/12/2008,USD,OIS USD  3M,USDOIS_3M,0.163,0.213
18/12/2008,USD,OIS USD  3M,USDOIS_3M,0.182,0.232
19/12/2008,USD,OIS USD  3M,USDOIS_3M,0.172,0.222
22/12/2008,USD,OIS USD  3M,USDOIS_3M,0.179,0.235
23/12/2008,USD,OIS USD  3M,USDOIS_3M,0.196,0.246
24/12/2008,USD,OIS USD  3M,USDOIS_3M,0.235,0.285
25/12/2008,USD,OIS USD  3M,USDOIS_3M,0.278,0.328
26/12/2008,USD,OIS USD  3M,USDOIS_3M,0.19,0.24
29/12/2008,USD,OIS USD  3M,USDOIS_3M,0.157,0.207
30/12/2008,USD,OIS USD  3M,USDOIS_3M,0.153,0.203
31/12/2008,USD,OIS USD  3M,USDOIS_3M,0.153,0.203
01/01/2009,USD,OIS USD  3M,USDOIS_3M,0.353,0.403
02/01/2009,USD,OIS USD  3M,USDOIS_3M,0.158,0.208
05/01/2009,USD,OIS USD  3M,USDOIS_3M,0.156,0.206
06/01/2009,USD,OIS USD  3M,USDOIS_3M,0.161,0.211
07/01/2009,USD,OIS USD  3M,USDOIS_3M,0.156,0.206
08/01/2009,USD,OIS USD  3M,USDOIS_3M,0.156,0.206
09/01/2009,USD,OIS USD  3M,USDOIS_3M,0.155,0.205
12/01/2009,USD,OIS USD  3M,USDOIS_3M,0.151,0.208
13/01/2009,USD,OIS USD  3M,USDOIS_3M,0.139,0.189
14/01/2009,USD,OIS USD  3M,USDOIS_3M,0.146,0.196
15/01/2009,USD,OIS USD  3M,USDOIS_3M,0.158,0.208
16/01/2009,USD,OIS USD  3M,USDOIS_3M,0.164,0.214
19/01/2009,USD,OIS USD  3M,USDOIS_3M,0.161,0.211
20/01/2009,USD,OIS USD  3M,USDOIS_3M,0.17,0.22
21/01/2009,USD,OIS USD  3M,USDOIS_3M,0.178,0.228
22/01/2009,USD,OIS USD  3M,USDOIS_3M,0.199,0.249
23/01/2009,USD,OIS USD  3M,USDOIS_3M,0.228,0.278
26/01/2009,USD,OIS USD  3M,USDOIS_3M,0.212,0.262
27/01/2009,USD,OIS USD  3M,USDOIS_3M,0.21,0.26
28/01/2009,USD,OIS USD  3M,USDOIS_3M,0.194,0.244
29/01/2009,USD,OIS USD  3M,USDOIS_3M,0.203,0.253
30/01/2009,USD,OIS USD  3M,USDOIS_3M,0.234,0.284
02/02/2009,USD,OIS USD  3M,USDOIS_3M,0.239,0.289
03/02/2009,USD,OIS USD  3M,USDOIS_3M,0.23,0.28
04/02/2009,USD,OIS USD  3M,USDOIS_3M,0.23,0.28
05/02/2009,USD,OIS USD  3M,USDOIS_3M,0.238,0.288
06/02/2009,USD,OIS USD  3M,USDOIS_3M,0.242,0.292
09/02/2009,USD,OIS USD  3M,USDOIS_3M,0.244,0.294
10/02/2009,USD,OIS USD  3M,USDOIS_3M,0.246,0.296
11/02/2009,USD,OIS USD  3M,USDOIS_3M,0.246,0.296
12/02/2009,USD,OIS USD  3M,USDOIS_3M,0.237,0.287
13/02/2009,USD,OIS USD  3M,USDOIS_3M,0.238,0.288
16/02/2009,USD,OIS USD  3M,USDOIS_3M,0.239,0.289
17/02/2009,USD,OIS USD  3M,USDOIS_3M,0.244,0.294
18/02/2009,USD,OIS USD  3M,USDOIS_3M,0.238,0.288
19/02/2009,USD,OIS USD  3M,USDOIS_3M,0.218,0.268
20/02/2009,USD,OIS USD  3M,USDOIS_3M,0.205,0.255
23/02/2009,USD,OIS USD  3M,USDOIS_3M,0.211,0.261
24/02/2009,USD,OIS USD  3M,USDOIS_3M,0.218,0.268
25/02/2009,USD,OIS USD  3M,USDOIS_3M,0.226,0.276
26/02/2009,USD,OIS USD  3M,USDOIS_3M,0.225,0.275
27/02/2009,USD,OIS USD  3M,USDOIS_3M,0.227,0.277
02/03/2009,USD,OIS USD  3M,USDOIS_3M,0.225,0.275
03/03/2009,USD,OIS USD  3M,USDOIS_3M,0.225,0.275
04/03/2009,USD,OIS USD  3M,USDOIS_3M,0.225,0.275
05/03/2009,USD,OIS USD  3M,USDOIS_3M,0.225,0.275
06/03/2009,USD,OIS USD  3M,USDOIS_3M,0.233,0.283
09/03/2009,USD,OIS USD  3M,USDOIS_3M,0.237,0.287
10/03/2009,USD,OIS USD  3M,USDOIS_3M,0.228,0.278
11/03/2009,USD,OIS USD  3M,USDOIS_3M,0.235,0.285
12/03/2009,USD,OIS USD  3M,USDOIS_3M,0.227,0.277
13/03/2009,USD,OIS USD  3M,USDOIS_3M,0.215,0.265
16/03/2009,USD,OIS USD  3M,USDOIS_3M,0.207,0.257
17/03/2009,USD,OIS USD  3M,USDOIS_3M,0.212,0.262
18/03/2009,USD,OIS USD  3M,USDOIS_3M,0.206,0.256
19/03/2009,USD,OIS USD  3M,USDOIS_3M,0.206,0.256
20/03/2009,USD,OIS USD  3M,USDOIS_3M,0.201,0.251
23/03/2009,USD,OIS USD  3M,USDOIS_3M,0.21,0.26
24/03/2009,USD,OIS USD  3M,USDOIS_3M,0.206,0.256
25/03/2009,USD,OIS USD  3M,USDOIS_3M,0.215,0.265
26/03/2009,USD,OIS USD  3M,USDOIS_3M,0.209,0.259
27/03/2009,USD,OIS USD  3M,USDOIS_3M,0.206,0.256
30/03/2009,USD,OIS USD  3M,USDOIS_3M,0.206,0.256
31/03/2009,USD,OIS USD  3M,USDOIS_3M,0.199,0.249
01/04/2009,USD,OIS USD  3M,USDOIS_3M,0.193,0.243
02/04/2009,USD,OIS USD  3M,USDOIS_3M,0.194,0.244
03/04/2009,USD,OIS USD  3M,USDOIS_3M,0.192,0.242
06/04/2009,USD,OIS USD  3M,USDOIS_3M,0.19,0.24
07/04/2009,USD,OIS USD  3M,USDOIS_3M,0.185,0.235
08/04/2009,USD,OIS USD  3M,USDOIS_3M,0.179,0.229
09/04/2009,USD,OIS USD  3M,USDOIS_3M,0.175,0.225
10/04/2009,USD,OIS USD  3M,USDOIS_3M,0.177,0.227
13/04/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
14/04/2009,USD,OIS USD  3M,USDOIS_3M,0.168,0.218
15/04/2009,USD,OIS USD  3M,USDOIS_3M,0.17,0.22
16/04/2009,USD,OIS USD  3M,USDOIS_3M,0.168,0.218
17/04/2009,USD,OIS USD  3M,USDOIS_3M,0.171,0.221
20/04/2009,USD,OIS USD  3M,USDOIS_3M,0.166,0.216
21/04/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
22/04/2009,USD,OIS USD  3M,USDOIS_3M,0.182,0.232
23/04/2009,USD,OIS USD  3M,USDOIS_3M,0.179,0.229
24/04/2009,USD,OIS USD  3M,USDOIS_3M,0.173,0.223
27/04/2009,USD,OIS USD  3M,USDOIS_3M,0.167,0.217
28/04/2009,USD,OIS USD  3M,USDOIS_3M,0.173,0.223
29/04/2009,USD,OIS USD  3M,USDOIS_3M,0.17,0.22
30/04/2009,USD,OIS USD  3M,USDOIS_3M,0.166,0.216
01/05/2009,USD,OIS USD  3M,USDOIS_3M,0.185,0.235
04/05/2009,USD,OIS USD  3M,USDOIS_3M,0.191,0.241
05/05/2009,USD,OIS USD  3M,USDOIS_3M,0.181,0.231
06/05/2009,USD,OIS USD  3M,USDOIS_3M,0.179,0.229
07/05/2009,USD,OIS USD  3M,USDOIS_3M,0.18,0.23
08/05/2009,USD,OIS USD  3M,USDOIS_3M,0.178,0.228
11/05/2009,USD,OIS USD  3M,USDOIS_3M,0.169,0.219
12/05/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
13/05/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
14/05/2009,USD,OIS USD  3M,USDOIS_3M,0.177,0.227
15/05/2009,USD,OIS USD  3M,USDOIS_3M,0.173,0.223
18/05/2009,USD,OIS USD  3M,USDOIS_3M,0.179,0.229
19/05/2009,USD,OIS USD  3M,USDOIS_3M,0.176,0.226
20/05/2009,USD,OIS USD  3M,USDOIS_3M,0.176,0.226
21/05/2009,USD,OIS USD  3M,USDOIS_3M,0.178,0.228
22/05/2009,USD,OIS USD  3M,USDOIS_3M,0.178,0.228
25/05/2009,USD,OIS USD  3M,USDOIS_3M,0.184,0.234
26/05/2009,USD,OIS USD  3M,USDOIS_3M,0.188,0.238
27/05/2009,USD,OIS USD  3M,USDOIS_3M,0.177,0.227
28/05/2009,USD,OIS USD  3M,USDOIS_3M,0.178,0.228
29/05/2009,USD,OIS USD  3M,USDOIS_3M,0.175,0.225
01/06/2009,USD,OIS USD  3M,USDOIS_3M,0.176,0.226
02/06/2009,USD,OIS USD  3M,USDOIS_3M,0.179,0.229
03/06/2009,USD,OIS USD  3M,USDOIS_3M,0.181,0.231
04/06/2009,USD,OIS USD  3M,USDOIS_3M,0.19,0.24
05/06/2009,USD,OIS USD  3M,USDOIS_3M,0.208,0.258
08/06/2009,USD,OIS USD  3M,USDOIS_3M,0.21,0.26
09/06/2009,USD,OIS USD  3M,USDOIS_3M,0.196,0.246
10/06/2009,USD,OIS USD  3M,USDOIS_3M,0.193,0.243
11/06/2009,USD,OIS USD  3M,USDOIS_3M,0.195,0.245
12/06/2009,USD,OIS USD  3M,USDOIS_3M,0.187,0.237
15/06/2009,USD,OIS USD  3M,USDOIS_3M,0.186,0.236
16/06/2009,USD,OIS USD  3M,USDOIS_3M,0.193,0.243
17/06/2009,USD,OIS USD  3M,USDOIS_3M,0.2,0.25
18/06/2009,USD,OIS USD  3M,USDOIS_3M,0.21,0.26
19/06/2009,USD,OIS USD  3M,USDOIS_3M,0.213,0.263
22/06/2009,USD,OIS USD  3M,USDOIS_3M,0.215,0.265
23/06/2009,USD,OIS USD  3M,USDOIS_3M,0.216,0.266
24/06/2009,USD,OIS USD  3M,USDOIS_3M,0.214,0.264
25/06/2009,USD,OIS USD  3M,USDOIS_3M,0.191,0.241
26/06/2009,USD,OIS USD  3M,USDOIS_3M,0.191,0.241
29/06/2009,USD,OIS USD  3M,USDOIS_3M,0.201,0.251
30/06/2009,USD,OIS USD  3M,USDOIS_3M,0.195,0.245
01/07/2009,USD,OIS USD  3M,USDOIS_3M,0.194,0.244
02/07/2009,USD,OIS USD  3M,USDOIS_3M,0.185,0.235
03/07/2009,USD,OIS USD  3M,USDOIS_3M,0.179,0.229
06/07/2009,USD,OIS USD  3M,USDOIS_3M,0.18,0.23
07/07/2009,USD,OIS USD  3M,USDOIS_3M,0.178,0.228
08/07/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
09/07/2009,USD,OIS USD  3M,USDOIS_3M,0.176,0.226
10/07/2009,USD,OIS USD  3M,USDOIS_3M,0.172,0.222
13/07/2009,USD,OIS USD  3M,USDOIS_3M,0.171,0.221
14/07/2009,USD,OIS USD  3M,USDOIS_3M,0.171,0.221
15/07/2009,USD,OIS USD  3M,USDOIS_3M,0.173,0.223
16/07/2009,USD,OIS USD  3M,USDOIS_3M,0.17,0.22
17/07/2009,USD,OIS USD  3M,USDOIS_3M,0.169,0.219
20/07/2009,USD,OIS USD  3M,USDOIS_3M,0.17,0.22
21/07/2009,USD,OIS USD  3M,USDOIS_3M,0.167,0.217
22/07/2009,USD,OIS USD  3M,USDOIS_3M,0.168,0.218
23/07/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
24/07/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
27/07/2009,USD,OIS USD  3M,USDOIS_3M,0.169,0.219
28/07/2009,USD,OIS USD  3M,USDOIS_3M,0.17,0.22
29/07/2009,USD,OIS USD  3M,USDOIS_3M,0.172,0.222
30/07/2009,USD,OIS USD  3M,USDOIS_3M,0.173,0.223
31/07/2009,USD,OIS USD  3M,USDOIS_3M,0.174,0.224
03/08/2009,USD,OIS USD  3M,USDOIS_3M,0.172,0.222
04/08/2009,USD,OIS USD  3M,USDOIS_3M,0.177,0.227
05/08/2009,USD,OIS USD  3M,USDOIS_3M,0.175,0.225
06/08/2009,USD,OIS USD  3M,USDOIS_3M,0.175,0.225
07/08/2009,USD,OIS USD  3M,USDOIS_3M,0.179,0.229
10/08/2009,USD,OIS USD  3M,USDOIS_3M,0.168,0.218
11/08/2009,USD,OIS USD  3M,USDOIS_3M,0.172,0.222
12/08/2009,USD,OIS USD  3M,USDOIS_3M,0.164,0.214
13/08/2009,USD,OIS USD  3M,USDOIS_3M,0.16,0.21
14/08/2009,USD,OIS USD  3M,USDOIS_3M,0.158,0.208
17/08/2009,USD,OIS USD  3M,USDOIS_3M,0.165,0.215
18/08/2009,USD,OIS USD  3M,USDOIS_3M,0.161,0.211
19/08/2009,USD,OIS USD  3M,USDOIS_3M,0.162,0.212
20/08/2009,USD,OIS USD  3M,USDOIS_3M,0.16,0.21
21/08/2009,USD,OIS USD  3M,USDOIS_3M,0.168,0.218
24/08/2009,USD,OIS USD  3M,USDOIS_3M,0.16,0.21
25/08/2009,USD,OIS USD  3M,USDOIS_3M,0.162,0.212
26/08/2009,USD,OIS USD  3M,USDOIS_3M,0.16,0.21
27/08/2009,USD,OIS USD  3M,USDOIS_3M,0.158,0.208
28/08/2009,USD,OIS USD  3M,USDOIS_3M,0.148,0.198
31/08/2009,USD,OIS USD  3M,USDOIS_3M,0.149,0.199
01/09/2009,USD,OIS USD  3M,USDOIS_3M,0.148,0.198
02/09/2009,USD,OIS USD  3M,USDOIS_3M,0.149,0.199
03/09/2009,USD,OIS USD  3M,USDOIS_3M,0.151,0.201
04/09/2009,USD,OIS USD  3M,USDOIS_3M,0.148,0.198
07/09/2009,USD,OIS USD  3M,USDOIS_3M,0.148,0.198
08/09/2009,USD,OIS USD  3M,USDOIS_3M,0.142,0.192
09/09/2009,USD,OIS USD  3M,USDOIS_3M,0.142,0.192
10/09/2009,USD,OIS USD  3M,USDOIS_3M,0.144,0.194
11/09/2009,USD,OIS USD  3M,USDOIS_3M,0.146,0.196
14/09/2009,USD,OIS USD  3M,USDOIS_3M,0.151,0.201
15/09/2009,USD,OIS USD  3M,USDOIS_3M,0.158,0.208
16/09/2009,USD,OIS USD  3M,USDOIS_3M,0.154,0.204
17/09/2009,USD,OIS USD  3M,USDOIS_3M,0.164,0.214
18/09/2009,USD,OIS USD  3M,USDOIS_3M,0.159,0.209
21/09/2009,USD,OIS USD  3M,USDOIS_3M,0.157,0.207
22/09/2009,USD,OIS USD  3M,USDOIS_3M,0.156,0.206
23/09/2009,USD,OIS USD  3M,USDOIS_3M,0.158,0.208
24/09/2009,USD,OIS USD  3M,USDOIS_3M,0.145,0.195
25/09/2009,USD,OIS USD  3M,USDOIS_3M,0.145,0.195
28/09/2009,USD,OIS USD  3M,USDOIS_3M,0.142,0.192
29/09/2009,USD,OIS USD  3M,USDOIS_3M,0.14,0.19
30/09/2009,USD,OIS USD  3M,USDOIS_3M,0.14,0.19
01/10/2009,USD,OIS USD  3M,USDOIS_3M,0.128,0.178
02/10/2009,USD,OIS USD  3M,USDOIS_3M,0.127,0.177
05/10/2009,USD,OIS USD  3M,USDOIS_3M,0.132,0.182
06/10/2009,USD,OIS USD  3M,USDOIS_3M,0.131,0.181
07/10/2009,USD,OIS USD  3M,USDOIS_3M,0.132,0.182
08/10/2009,USD,OIS USD  3M,USDOIS_3M,0.132,0.182
09/10/2009,USD,OIS USD  3M,USDOIS_3M,0.14,0.19
12/10/2009,USD,OIS USD  3M,USDOIS_3M,0.134,0.184
13/10/2009,USD,OIS USD  3M,USDOIS_3M,0.13,0.18
14/10/2009,USD,OIS USD  3M,USDOIS_3M,0.131,0.181
15/10/2009,USD,OIS USD  3M,USDOIS_3M,0.131,0.181
16/10/2009,USD,OIS USD  3M,USDOIS_3M,0.14,0.19
19/10/2009,USD,OIS USD  3M,USDOIS_3M,0.145,0.195
20/10/2009,USD,OIS USD  3M,USDOIS_3M,0.14,0.19
21/10/2009,USD,OIS USD  3M,USDOIS_3M,0.142,0.192
22/10/2009,USD,OIS USD  3M,USDOIS_3M,0.135,0.185
23/10/2009,USD,OIS USD  3M,USDOIS_3M,0.137,0.187
26/10/2009,USD,OIS USD  3M,USDOIS_3M,0.137,0.187
27/10/2009,USD,OIS USD  3M,USDOIS_3M,0.131,0.181
