Date,Currency,Description,Record,Bid,Ask,Mid
11/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.8225,4.8725,
12/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.7525,4.8025,
13/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.6925,4.7425,
14/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.7175,4.7675,
15/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.665,4.715,
18/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.705,4.755,
19/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.7225,4.7725,
20/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.6925,4.7425,
21/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.725,4.775,
22/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.7475,4.7975,
25/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.76,4.81,
26/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.67,4.72,
27/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.6675,4.7175,
28/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.6675,4.7175,
29/08/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.6575,4.7075,
01/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.615,4.665,
02/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.595,4.645,
03/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.6125,4.6625,
04/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.59,4.64,
05/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.555,4.605,
08/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.5975,4.67,
09/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.555,4.605,
10/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.5625,4.6125,
11/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.5375,4.5875,
12/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.6625,4.7125,
15/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.695,4.7575,
16/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,-0.025,0.025,
17/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.55,4.6,
18/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.5125,4.5625,
19/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.635,4.685,
22/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.67,4.7325,
23/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.62,4.67,
24/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.5275,4.5775,
25/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.555,4.605,
26/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.5175,4.5675,
29/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.39,4.44,
30/09/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.4375,4.4875,
01/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.43,4.48,
02/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.3325,4.3825,
03/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.3325,4.3825,
06/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.2175,4.2675,
07/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.215,4.265,
08/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.205,4.255,
09/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.2675,4.3175,
10/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.3475,4.3975,
13/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.4075,4.4575,
14/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.4625,4.5125,
15/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.465,4.515,
16/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.4825,4.5325,
17/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.4675,4.5175,
20/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.405,4.455,
21/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.41,4.46,
22/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.3025,4.3525,
23/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.2725,4.3225,
24/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.135,4.185,
27/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.1425,4.1925,
28/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.155,4.205,
29/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.17,4.22,
30/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.22,4.27,
31/10/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.2875,4.3375,
03/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.2975,4.3225,
04/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.2425,4.2925,
05/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,4.105,4.155,
06/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.97,4.02,
07/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8975,3.9475,
10/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.873,3.9625,
11/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.925,3.975,
12/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.775,3.825,
13/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.765,3.815,
14/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.748,3.818,
17/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.768,3.825,
18/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.703,3.773,
19/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7175,3.7675,
20/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.5425,3.5925,
21/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.505,3.555,
24/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.61,3.585,
25/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.56,3.61,
26/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.4525,3.5025,
27/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.4225,3.4725,
28/11/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.405,3.455,
01/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.27,3.3475,
02/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0875,3.1375,
03/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0075,3.0575,
04/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.03,3.08,
05/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0675,3.1175,
08/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2475,3.2975,
09/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.24,3.29,
10/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.255,3.305,
11/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.285,3.335,
12/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2725,3.3225,
15/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2225,3.3,
16/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.21,3.26,
17/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.065,3.115,
18/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.055,3.105,
19/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0975,3.1475,
22/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.03,3.1,
23/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0125,3.0625,
24/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.95,3,
25/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.955,3.005,
26/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.955,3.005,
29/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.96,3.01,
30/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.96,3.01,
31/12/2008,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.91,2.96,
01/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.9125,2.9625,
02/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.9,2.95,
05/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0025,3.0475,
06/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0625,3.1125,
07/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0375,3.0875,
08/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.96,3.01,
09/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.9425,2.9925,
12/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0125,3.085,
13/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0675,3.1175,
14/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0225,3.0725,
15/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.03,3.08,
16/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.115,3.165,
19/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2225,3.2725,
20/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1175,3.1675,
21/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1675,3.2175,
22/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2225,3.2725,
23/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.3025,3.3525,
26/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.31,3.36,
27/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.315,3.365,
28/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.29,3.34,
29/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2775,3.3275,
30/01/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.26,3.31,
02/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.27,3.32,
03/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.3275,3.3775,
04/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.3325,3.3825,
05/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.28,3.33,
06/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.29,3.34,
09/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.32,3.37,
10/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2075,3.2575,
11/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0675,3.1175,
12/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.98,3.03,
13/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0675,3.1175,
16/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0625,3.1125,
17/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.045,3.095,
18/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.065,3.115,
19/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1225,3.1725,
20/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.095,3.145,
23/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1425,3.1925,
24/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0975,3.1475,
25/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.115,3.165,
26/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.205,3.255,
27/02/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2525,3.3025,
02/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1325,3.1825,
03/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.105,3.155,
04/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1475,3.1975,
05/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0375,3.0875,
06/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.905,2.955,
09/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.9325,2.9825,
10/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.95,3,
11/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.9625,3.0125,
12/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.9325,2.9825,
13/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.955,3.005,
16/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0175,3.0675,
17/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0375,3.0875,
18/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.045,3.095,
19/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0175,3.0675,
20/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,2.98,3.03,
23/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.025,3.075,
24/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.15,3.2,
25/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1025,3.1525,
26/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.145,3.195,
27/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1075,3.1575,
30/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0725,3.1225,
31/03/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.0275,3.0775,
01/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.01,3.06,
02/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.16,3.21,
03/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2425,3.2925,
06/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2575,3.3075,
07/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.23,3.28,
08/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.21,3.26,
09/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1825,3.2325,
10/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1925,3.2425,
13/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1925,3.2425,
14/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1275,3.1775,
15/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.17,3.22,
16/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1425,3.1925,
17/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.265,3.315,
20/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1825,3.2325,
21/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2275,3.2775,
22/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2625,3.3125,
23/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.3,3.35,
24/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2275,3.2775,
27/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2025,3.2525,
28/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.1675,3.2175,
29/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.165,3.215,
30/04/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.165,3.215,
01/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2275,3.2775,
04/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2275,3.2775,
05/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.25,3.3,
06/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.3425,3.3925,
07/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.505,3.555,
08/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.525,3.575,
11/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.505,3.555,
12/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.4925,3.5425,
13/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.335,3.385,
14/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.2925,3.3425,
15/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.3425,3.3925,
18/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.32,3.37,
19/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.33,3.38,
20/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.4075,3.4575,
21/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.465,3.515,
22/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.42,3.47,
25/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.4425,3.4925,
26/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.425,3.475,
27/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.4425,3.4925,
28/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.51,3.56,
29/05/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.465,3.515,
01/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.5425,3.5925,
02/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.61,3.66,
03/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.5625,3.6125,
04/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6475,3.6975,
05/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.705,3.755,
08/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.745,3.795,
09/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.715,3.765,
10/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7625,3.8125,
11/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8175,3.8675,
12/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.81,3.86,
15/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7275,3.7775,
16/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.745,3.795,
17/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6825,3.7325,
18/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.765,3.815,
19/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7475,3.7975,
22/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.71,3.76,
23/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7375,3.7875,
24/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7125,3.7625,
25/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7,3.75,
26/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.685,3.735,
29/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.68,3.73,
30/06/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7175,3.7675,
01/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.78,3.83,
02/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.74,3.79,
03/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.72,3.77,
06/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.715,3.765,
07/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7075,3.7575,
08/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.655,3.705,
09/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.75,3.8,
10/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.69,3.74,
13/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.62,3.67,
14/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6975,3.7475,
15/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7575,3.8075,
16/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7,3.75,
17/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7825,3.8325,
20/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8125,3.8625,
21/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.795,3.845,
22/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.845,3.895,
23/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.9575,4.0075,
24/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.955,4.005,
27/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.9775,4.0275,
28/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.9275,3.9775,
29/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.9475,3.9975,
30/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.94,3.99,
31/07/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8575,3.9075,
03/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.9275,3.9775,
04/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.92,3.97,
05/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8875,3.9375,
06/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.92,3.97,
07/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.9825,4.0325,
10/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8975,3.9475,
11/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.9175,3.9675,
12/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8975,3.9475,
13/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.885,3.935,
14/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.825,3.875,
17/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.765,3.815,
18/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.8,3.85,
19/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.755,3.805,
20/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.77,3.82,
21/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7725,3.8225,
24/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7275,3.7775,
25/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.65,3.7,
26/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.625,3.675,
27/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.61,3.66,
28/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6025,3.6525,
31/08/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.595,3.645,
01/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.605,3.655,
02/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6075,3.6575,
03/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.635,3.685,
04/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6425,3.6925,
07/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6325,3.6825,
08/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6375,3.6875,
09/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7175,3.7675,
10/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6475,3.6975,
11/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.61,3.66,
14/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.605,3.655,
15/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6025,3.6525,
16/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6725,3.7225,
17/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.6925,3.7425,
18/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.695,3.745,
21/09/2009,GBP,OIS GBP SONIA 10Y ,GBPOIS_10Y,3.7125,3.7625,
